id,listing_url_num,last_scraped,host_since,host_duration,host_response_rate,is_response_rate_missing,host_acceptance_rate,is_acceptance_rate_missing,host_is_superhost,host_listings_count,log_host_listings_count,latitude,longitude,accommodates,log_accommodates,bedrooms,log_bedrooms,bathrooms_count,is_bath_shared,amenities,price,log_price,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,neigh_Yau Tsim Mong,neigh_Islands,neigh_Central & Western,neigh_Sai Kung,neigh_Wan Chai,neigh_Sham Shui Po,neigh_Eastern,neigh_Kowloon City,neigh_Yuen Long,neigh_Tai Po,neigh_Sha Tin,neigh_Southern,neigh_Wong Tai Sin,neigh_Kwun Tong,neigh_North,neigh_Tuen Mun,neigh_Kwai Tsing,neigh_Tsuen Wan,property_type_Entire rental unit,property_type_Private room in condo,property_type_Entire serviced apartment,property_type_Entire condo,property_type_Private room in hostel,property_type_Private room in rental unit,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Room in hotel,property_type_Room in aparthotel,property_type_Shared room in hostel,property_type_Shared room in rental unit,property_type_Shared room,property_type_Room in boutique hotel,property_type_Entire loft,property_type_Entire villa,property_type_Private room in guest suite,property_type_Private room in townhouse,property_type_Entire guest suite,property_type_Private room in serviced apartment,property_type_Entire home,property_type_Entire guesthouse,property_type_Houseboat,property_type_Entire bungalow,property_type_Shared room in serviced apartment,property_type_Entire cottage,property_type_Private room in bungalow,property_type_Boat,property_type_Shared room in guesthouse,property_type_Tiny home,property_type_Private room in kezhan,property_type_Private room in bed and breakfast,property_type_Room in bed and breakfast,property_type_Private room,property_type_Private room in nature lodge,property_type_Private room in boat,property_type_Shared room in kezhan,property_type_Private room in minsu,property_type_Room in hostel,property_type_Shared room in condo,property_type_Private room in villa,property_type_Entire vacation home,property_type_Entire townhouse,property_type_Private room in cottage,property_type_Private room in houseboat,property_type_Shared room in guest suite,property_type_Hut,property_type_Entire cabin,property_type_Entire place,property_type_Private room in ryokan,property_type_Shared room in townhouse,property_type_Shared room in hotel,property_type_Private room in tiny home,property_type_Private room in riad,property_type_Private room in farm stay,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,room_type_Hotel room
870046,870046,2025-06-21,2013-01-04,4551,0.5,1,0.37,1,0,423,6.047372179,22.31318,114.16845,2,0.693147181,1,0,N/A,N/A,"[""TV"", ""Washer"", ""Wifi"", ""Kitchen"", ""Air conditioning""]",180.00 ,5.193,29,59,64,245,1,5,3,5,5,5,4,4,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
903169,903169,2025-06-21,2013-01-04,4551,0.5,1,0.37,1,0,423,6.047372179,22.31188,114.17065,1,0,1,0,1,0,"[""Air conditioning"", ""TV"", ""Wifi""]",180.00 ,5.193,29,59,89,364,2,4.5,5,3.5,5,5,4.5,4,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
926138,926138,2025-06-21,N/A,N/A,N/A,0,N/A,0,1,N/A,N/A,22.32257,114.17058,5,1.609437912,2,0.693147181,1,0,"[""Cooking basics"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Self check-in"", ""Paid street parking off premises"", ""Smart lock"", ""Drying rack for clothing"", ""Hair dryer"", ""Clothing storage: closet and dresser"", ""Ceiling fan"", ""Cleaning products"", ""Wifi"", ""Baby bath - available upon request"", ""Shampoo"", ""Stainless steel induction stove"", ""Conditioner"", ""Microwave"", ""Hot water"", ""Room-darkening shades"", ""Mini fridge"", ""TV with standard cable"", ""City skyline view"", ""Refrigerator"", ""Dining table"", ""Smoke alarm"", ""Fire extinguisher"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware"", ""Elevator"", ""Rice maker"", ""Iron"", ""Crib"", ""Free dryer \u2013 In unit"", ""Safe"", ""Shower gel"", ""AC - split type ductless system"", ""Essentials"", ""Heating"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Bathtub"", ""Body soap"", ""Ethernet connection"", ""Free street parking"", ""Hangers"", ""Wine glasses"", ""Freezer"", ""Hot water kettle"", ""Single level home"", ""Carbon monoxide alarm"", ""Window guards"", ""Laundromat nearby""]",952.00 ,6.859,11,30,46,254,364,4.76,4.8,4.76,4.78,4.84,4.83,4.72,1,3.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
944283,944283,2025-06-21,2013-02-15,4509,1,1,0.85,1,0,2,0.693147181,22.28457,114.15375,4,1.386294361,2,0.693147181,1,0,"[""Cooking basics"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Hair dryer"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Free washer"", ""Microwave"", ""Hot water"", ""Stove"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""City skyline view"", ""Refrigerator"", ""Dining table"", ""Clothing storage: wardrobe and dresser"", ""Smoke alarm"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware"", ""Pets allowed"", ""Iron"", ""Shower gel"", ""Heating"", ""XXX conditioner"", ""Long term stays allowed"", ""Bed linens"", ""Children\u2019s dinnerware"", ""Dove body soap"", ""Air conditioning"", ""48 inch TV with Amazon Prime Video, Apple TV, Netflix, standard cable"", ""Hangers"", ""Wine glasses"", ""Freezer"", ""Carbon monoxide alarm"", ""Host greets you"", ""Laundromat nearby""]",848.00 ,6.743,4,19,38,200,109,4.73,4.72,4.7,4.85,4.81,4.89,4.69,0,0.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
956857,956857,2025-06-21,2013-02-15,4509,1,1,0.85,1,0,2,0.693147181,22.28324,114.15418,1,0,1,0,1,0,"[""Lg refrigerator"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Hair dryer"", ""Wifi"", ""Microwave"", ""Hot water"", ""Smoke alarm"", ""Dishes and silverware"", ""Kitchen"", ""Pets allowed"", ""Iron"", ""40 inch TV"", ""Shower gel"", ""Essentials"", ""Bed linens"", ""Air conditioning"", ""Body soap"", ""Hangers"", ""Wine glasses"", ""Freezer"", ""Clothing storage: dresser"", ""Hot water kettle"", ""Carbon monoxide alarm""]",469.00 ,6.151,4,4,30,31,9,5,5,4.89,5,5,5,5,0,0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
957513,957513,2025-06-21,2013-02-24,4500,1,1,0.44,1,0,1,0,22.28526,114.14737,2,0.693147181,1,0,1,0,"[""Self check-in"", ""TV"", ""Lockbox"", ""Refrigerator"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Dishes and silverware"", ""Air conditioning""]",560.00 ,6.328,24,52,82,357,47,4.6,4.71,4.57,4.8,4.82,4.73,4.59,0,0.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
970030,970030,2025-06-22,2012-10-07,4641,1,1,0.81,1,1,6,1.791759469,22.31721,114.1685,7,1.945910149,1,0,2,0,"[""TV with standard cable"", ""Air conditioning"", ""Wifi"", ""Elevator""]",852.00 ,6.748,21,51,81,356,1,3,5,2,4,5,5,4,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
992390,992390,2025-06-21,2013-02-22,4502,1,1,0.73,1,0,2,0.693147181,22.28272,114.15307,3,1.098612289,N/A,N/A,1,0,"[""Self check-in"", ""Washer"", ""Hair dryer"", ""Wifi"", ""Shampoo"", ""Hot water"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Kitchen"", ""Iron"", ""Crib"", ""Essentials"", ""Heating"", ""Air conditioning"", ""Hangers"", ""Coffee maker"", ""Keypad"", ""Carbon monoxide alarm""]",646.00 ,6.471,28,39,57,58,179,4.59,4.64,4.55,4.77,4.75,4.9,4.48,0,1.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1016855,1016855,2025-06-21,2013-01-04,4551,0.5,1,0.37,1,0,423,6.047372179,22.28665,114.15054,1,0,1,0,1,0,"[""Air conditioning"", ""Kitchen"", ""TV""]",180.00 ,5.193,29,59,89,364,2,3.5,3.5,3.5,5,4.5,5,3,0,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1019390,1019390,2025-06-21,2012-03-26,4835,0,1,0,1,0,1,0,22.28589,114.15149,1,0,1,0,1,0,"[""Washer"", ""TV with standard cable"", ""Wifi"", ""Elevator"", ""Kitchen"", ""Air conditioning""]",600.00 ,6.397,29,59,89,364,66,4.81,4.77,4.77,4.72,4.83,4.91,4.63,0,0.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1060831,1060831,2025-06-21,2012-05-15,4785,N/A,0,1,1,0,3,1.098612289,22.29288,114.01123,8,2.079441542,3,1.098612289,2,0,"[""Private entrance"", ""Iron"", ""Hot tub"", ""Washer"", ""TV"", ""Hangers"", ""Pets allowed"", ""Essentials"", ""Room-darkening shades"", ""Hair dryer"", ""Heating"", ""Dryer"", ""Bathtub"", ""Kitchen"", ""Shampoo"", ""Air conditioning""]",3791.00 ,8.24,29,59,89,364,4,4,3.75,3.5,4.5,4.25,4.75,4,1,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1171633,1171633,2025-06-21,2013-01-04,4551,0.5,1,0.37,1,0,423,6.047372179,22.28528,114.15186,1,0,1,0,1,0,"[""Washer"", ""TV with standard cable"", ""Wifi"", ""Kitchen"", ""Air conditioning""]",206.00 ,5.328,29,59,89,364,2,2,4.5,1.5,2.5,2.5,4,2,0,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1182474,1182474,2025-06-21,2013-05-13,4422,1,1,1,1,0,14,2.63905733,22.31585,114.16888,2,0.693147181,N/A,N/A,0,1,"[""Private entrance"", ""Elevator"", ""Self check-in"", ""TV"", ""Hangers"", ""Hot water"", ""Essentials"", ""Fire extinguisher"", ""Hair dryer"", ""Paid parking on premises"", ""Long term stays allowed"", ""Building staff"", ""Wifi"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Shampoo"", ""Air conditioning""]",334.00 ,5.811,29,59,89,100,83,4.53,4.7,4.74,4.78,4.78,4.9,4.74,1,0.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1187498,1187498,2025-06-21,2013-01-04,4551,0.5,1,0.37,1,0,423,6.047372179,22.28564,114.14785,1,0,1,0,1,0,"[""Washer"", ""Wifi"", ""Elevator"", ""Kitchen"", ""Air conditioning""]",206.00 ,5.328,29,59,89,364,2,3.5,2,3.5,2.5,3.5,3.5,3,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1226450,1226450,2025-06-21,2013-01-04,4551,0.5,1,0.37,1,0,423,6.047372179,22.28796,114.14945,1,0,1,0,N/A,N/A,"[""Private entrance"", ""TV"", ""Washer"", ""Hot water"", ""Essentials"", ""Fire extinguisher"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door"", ""Air conditioning"", ""Host greets you""]",180.00 ,5.193,28,58,88,363,1,2,3,1,2,1,5,3,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1229848,1229848,2025-06-21,2013-06-03,4401,1,1,0.74,1,1,2,0.693147181,22.21892,114.21369,3,1.098612289,1,0,1,0,"[""Induction stove"", ""Cooking basics"", ""Extra pillows and blankets"", ""Mountain view"", ""Beach essentials"", ""Hair dryer"", ""Cleaning available during stay"", ""Shampoo"", ""Paid parking off premises"", ""Microwave"", ""Hot water"", ""Beach access \u2013 Beachfront"", ""Ocean view"", ""Portable air conditioning"", ""TV with standard cable"", ""Refrigerator"", ""Sea view"", ""Dishes and silverware"", ""Kitchen"", ""Iron"", ""BBQ grill"", ""AC - split type ductless system"", ""Essentials"", ""Heating"", ""Outdoor furniture"", ""Long term stays allowed"", ""Patio or balcony"", ""Bed linens"", ""Bathtub"", ""Hangers"", ""Outdoor dining area"", ""Bay view"", ""Coffee maker"", ""Window AC unit"", ""Beach view""]",600.00 ,6.397,26,56,86,87,34,4.53,4.59,4.18,4.74,4.82,5,4.32,0,0.24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1234994,1234994,2025-06-21,2012-06-28,4741,0.92,1,0.68,1,0,10,2.302585093,22.27886,114.18619,2,0.693147181,N/A,N/A,1,0,"[""TV"", ""Washer"", ""Wifi"", ""Elevator"", ""Kitchen"", ""Air conditioning"", ""Host greets you""]",419.00 ,6.038,6,13,13,20,1,5,5,4,5,5,5,4,0,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1704664,1704664,2025-06-21,2012-10-02,4645,1,1,0.94,1,1,1,0,22.31343,114.1703319,5,1.609437912,2,0.693147181,2,0,"[""Cooking basics"", ""Board games"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Self check-in"", ""Paid street parking off premises"", ""Housekeeping - available at extra cost"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Portable fans"", ""Conditioner"", ""Hot water"", ""Room-darkening shades"", ""Bluetooth sound system"", ""Exterior security cameras on property"", ""Refrigerator"", ""Private patio or balcony"", ""Sea view"", ""Dining table"", ""Dishes and silverware"", ""Dedicated workspace"", ""Elevator"", ""Kitchen"", ""Pets allowed"", ""Iron"", ""Coffee"", ""Lockbox"", ""Shower gel"", ""Books and reading material"", ""Outdoor furniture"", ""Long term stays allowed"", ""Bed linens"", ""Air conditioning"", ""Body soap"", ""Fast wifi \u2013 304 Mbps"", ""Hangers"", ""Wine glasses"", ""Bay view"", ""60 inch HDTV with standard cable"", ""Freezer"", ""Hot water kettle"", ""Coffee maker: espresso machine, Nespresso"", ""Host greets you"", ""Laundromat nearby""]",1614.00 ,7.386,10,17,47,297,16,4.79,4.89,4.74,5,5,4.89,4.68,0,1.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1774268,1774268,2025-06-21,N/A,N/A,N/A,0,N/A,0,0,N/A,N/A,22.48134,114.05844,4,1.386294361,1,0,1.5,1,"[""Cooking basics"", ""Free parking on premises"", ""Hair dryer"", ""Cleaning products"", ""Wifi"", ""Private backyard \u2013 Fully fenced"", ""Lock on bedroom door"", ""Shampoo"", ""Microwave"", ""Hot water"", ""Private hot tub"", ""Portable heater"", ""Dining table"", ""Dishes and silverware"", ""Dedicated workspace"", ""Pets allowed"", ""Iron"", ""BBQ grill"", ""Essentials"", ""Outdoor furniture"", ""Bed linens"", ""Bathtub"", ""Air conditioning"", ""Body soap"", ""Mosquito net"", ""Smoking allowed"", ""TV"", ""Outdoor dining area""]",651.00 ,6.479,28,58,88,363,3,2.67,3,2.33,4.33,4,2.67,2.67,0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1887852,1887852,2025-06-21,2013-01-04,4551,0.5,1,0.37,1,0,423,6.047372179,22.28115,114.15777,2,0.693147181,1,0,1,0,"[""Iron"", ""Washer"", ""TV"", ""Hangers"", ""Hot water"", ""Essentials"", ""Fire extinguisher"", ""Long term stays allowed"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Air conditioning"", ""Host greets you""]",230.00 ,5.438,29,59,89,364,2,4.5,4.5,4.5,5,4,5,3.5,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1910193,1910193,2025-06-21,2013-01-04,4551,0.5,1,0.37,1,0,423,6.047372179,22.28853,114.19887,1,0,1,0,1,0,"[""TV"", ""Kitchen"", ""Washer"", ""Air conditioning""]",180.00 ,5.193,29,59,89,364,1,2,2,1,2,2,5,3,0,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1922220,1922220,2025-06-21,2013-02-22,4502,1,1,0.73,1,0,2,0.693147181,22.28335,114.15275,3,1.098612289,N/A,N/A,1,0,"[""Washer"", ""Essentials"", ""Wifi"", ""Fire extinguisher"", ""Kitchen"", ""Shampoo"", ""Air conditioning""]",647.00 ,6.472,29,59,89,90,89,4.52,4.58,4.42,4.68,4.69,4.82,4.47,0,0.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1944230,1944230,2025-06-21,2013-11-16,4235,1,1,0.18,1,0,1,0,22.29376,114.02168,8,2.079441542,3,1.098612289,2,0,"[""Cooking basics"", ""Self check-in"", ""Washer"", ""Hair dryer"", ""Dishwasher"", ""Wifi"", ""Shampoo"", ""Microwave"", ""Hot water"", ""Stove"", ""Oven"", ""Beach access \u2013 Beachfront"", ""TV with standard cable"", ""Refrigerator"", ""Sea view"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Kitchen"", ""Shared pool"", ""Elevator"", ""Pets allowed"", ""Iron"", ""Crib"", ""First aid kit"", ""Lockbox"", ""Essentials"", ""Heating"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Hangers"", ""Coffee maker"", ""Dryer"", ""Carbon monoxide alarm""]",1850.00 ,7.523,0,0,12,165,62,4.65,4.79,4.73,4.71,4.81,4.74,4.55,0,0.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2039863,2039863,2025-06-21,2013-04-24,4441,1,1,0.96,1,0,74,4.304065093,22.28608,114.1912,6,1.791759469,2,0.693147181,1,0,"[""Cooking basics"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Self check-in"", ""Toaster"", ""Smart lock"", ""Drying rack for clothing"", ""Hair dryer"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Portable fans"", ""Other induction stove"", ""Paid parking off premises"", ""Private entrance"", ""Conditioner"", ""Microwave"", ""Children\u2019s books and toys"", ""Hot water"", ""Oven"", ""Room-darkening shades"", ""Refrigerator"", ""40 inch HDTV with Netflix, standard cable"", ""Dining table"", ""Fire extinguisher"", ""Dishes and silverware"", ""Elevator"", ""Kitchen"", ""Pets allowed"", ""Rice maker"", ""Iron"", ""Crib"", ""Pack \u2019n play/Travel crib"", ""Clothing storage: closet"", ""First aid kit"", ""Shower gel"", ""Table corner guards"", ""Essentials"", ""Heating"", ""Long term stays allowed"", ""Bed linens"", ""Children\u2019s dinnerware"", ""Outlet covers"", ""Game console"", ""Ethernet connection"", ""Sound system with Bluetooth and aux"", ""Hangers"", ""Pocket wifi"", ""Babysitter recommendations"", ""Wine glasses"", ""Freezer"", ""Coffee maker"", ""High chair"", ""Baby bath"", ""Hot water kettle"", ""Single level home"", ""Window AC unit"", ""Window guards"", ""Laundromat nearby""]",1200.00 ,7.09,29,59,89,180,52,4.62,4.56,4.65,4.88,4.9,4.67,4.5,0,0.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2104151,2104151,2025-06-21,N/A,N/A,N/A,0,N/A,0,1,N/A,N/A,22.32238,114.17041,5,1.609437912,2,0.693147181,1,0,"[""Induction stove"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Self check-in"", ""Smart lock"", ""Drying rack for clothing"", ""Hair dryer"", ""Clothing storage: closet and dresser"", ""Ceiling fan"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Paid parking off premises"", ""Conditioner"", ""Microwave"", ""Hot water"", ""Room-darkening shades"", ""Mini fridge"", ""TV with standard cable"", ""City skyline view"", ""Refrigerator"", ""Dining table"", ""Smoke alarm"", ""Fire extinguisher"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware"", ""Elevator"", ""Rice maker"", ""Iron"", ""Crib"", ""Free dryer \u2013 In unit"", ""Safe"", ""First aid kit"", ""Shower gel"", ""AC - split type ductless system"", ""Essentials"", ""Heating"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Bathtub"", ""Body soap"", ""Hangers"", ""Wine glasses"", ""EV charger"", ""Freezer"", ""Hot water kettle"", ""Single level home"", ""Carbon monoxide alarm"", ""Window guards"", ""Laundromat nearby""]",903.00 ,6.806,3,5,20,205,328,4.84,4.84,4.82,4.8,4.86,4.82,4.74,0,3.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2217839,2217839,2025-06-22,2013-01-04,4552,0.5,1,0.37,1,0,423,6.047372179,22.28942,114.19454,2,0.693147181,1,0,1,0,"[""Private entrance"", ""Washer"", ""Hangers"", ""Hot water"", ""Essentials"", ""Fire extinguisher"", ""Dryer"", ""Wifi"", ""Bed linens"", ""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door"", ""Air conditioning"", ""Host greets you""]",160.00 ,5.075,29,59,89,364,1,5,5,5,5,4,5,5,0,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
