,Profile_Category_Accessibility_Count,Profile_Category_Bathroom_Personal_Count,Profile_Category_Bedding_Comfort_Count,Profile_Category_Business_Work_Count,Profile_Category_Climate_Control_Count,Profile_Category_Essential_Tech_Count,Profile_Category_Kitchen_Dining_Count,Profile_Category_Outdoor_Recreation_Count,Profile_Category_Safety_Security_Count,Profile_Category_Transportation_Count,Profile_Category_Family_Pets_Count,price,log_price,longitude,latitude
1490,1,4,3,1,0,1,1,0,3,1,0,246.0,5.5053315359323625,114.171958,22.29758981
1491,1,4,3,1,0,1,1,0,4,0,0,257.0,5.54907608489522,114.1719184,22.29749302
1492,1,4,5,3,1,1,8,0,5,0,0,993.0,6.900730664045173,114.171244,22.30188382
1493,1,5,1,1,1,1,1,0,2,0,0,315.0,5.752572638825633,114.181159,22.27893316
1494,1,4,4,2,2,1,10,2,0,0,1,2088.0,7.643961949002529,114.1784985,22.27040836
1495,1,4,3,1,0,1,1,0,3,0,0,246.0,5.5053315359323625,114.1720063,22.29757957
1496,1,4,3,1,0,1,0,0,2,0,0,256.0,5.545177444479562,114.1719587,22.29761835
1497,1,2,3,1,0,1,5,0,2,0,0,405.0,6.003887067106539,114.1478309,22.285437
1498,0,0,0,2,0,1,1,0,4,0,0,528.0,6.269096283706261,114.1720542,22.29780695
1499,0,6,5,2,0,1,9,3,4,1,0,2623.0,7.872073979866873,114.23267,22.28235
1500,0,5,5,2,0,1,8,0,5,0,1,1794.0,7.492203042618741,114.1744039,22.29913433
1501,1,5,3,2,1,1,7,0,0,0,0,810.0,6.697034247666484,114.1855484,22.2781568
1502,0,4,5,0,0,0,5,0,0,0,0,207.0,5.332718793265369,114.1650787,22.30823163
1503,1,3,4,2,1,1,3,4,2,0,0,390.0,5.966146739123692,114.2707481,22.29601588
1504,1,4,3,1,0,1,1,0,3,0,0,310.0,5.736572297479192,114.1719567,22.29759322
1505,1,3,3,1,0,1,0,0,4,0,0,296.0,5.69035945432406,114.1719845,22.29753769
1506,0,5,5,2,1,1,8,0,5,0,1,2101.0,7.650168700845001,114.1753359,22.29938133
1507,0,3,2,1,1,0,2,0,1,0,0,192.0,5.2574953720277815,114.161301,22.319854
1508,1,5,3,1,1,1,1,0,5,0,0,711.0,6.566672429803241,114.17116,22.29842
1509,0,4,5,2,1,1,6,0,1,0,0,207.0,5.332718793265369,114.1668134,22.30807521
1510,0,0,0,1,1,1,0,0,1,0,0,417.0,6.0330862217988015,114.1853538,22.2812317
1511,0,4,3,2,1,0,2,2,4,0,1,710.0,6.565264970035361,114.1834419,22.2817256
1512,1,6,2,3,1,0,6,0,2,1,0,301.0,5.707110264748875,114.1805515,22.2796662
1513,1,6,2,3,1,0,6,0,2,1,0,237.0,5.4680601411351315,114.1807668,22.2796274
1514,0,2,2,1,1,0,2,0,1,0,0,192.0,5.2574953720277815,114.161175,22.3209937
1515,0,0,0,1,1,1,2,0,0,0,0,385.0,5.953243334287785,114.1724664,22.27697384
1516,0,3,3,2,1,1,9,4,3,0,0,1315.0,7.181591944611865,114.1532372,22.28232125
1517,0,3,4,1,1,0,6,0,1,0,0,192.0,5.2574953720277815,114.161175,22.3209937
1518,0,4,5,2,1,1,2,0,4,0,0,340.0,5.8289456176102075,114.1723758,22.29859301
1519,0,5,1,2,1,0,3,0,1,0,0,192.0,5.2574953720277815,114.16128,22.3235
1520,0,5,4,3,1,0,4,0,1,0,0,192.0,5.2574953720277815,114.1588412,22.2851589
1521,1,6,2,3,1,0,6,0,1,1,0,200.0,5.298317366548036,114.1712996,22.27658843
1522,1,2,3,2,1,0,2,0,6,0,1,668.0,6.504288173536645,114.1777276,22.28049197
1523,0,5,5,2,1,2,11,0,1,0,1,876.0,6.775366090936392,114.1527333,22.28230645
1524,1,2,3,2,1,0,2,0,5,0,0,528.0,6.269096283706261,114.1788753,22.27894115
1525,1,3,2,2,1,0,2,0,6,0,0,398.0,5.986452005284438,114.17964,22.27938
1526,0,0,2,2,1,1,1,0,3,0,0,483.0,6.180016653652572,114.1721938,22.3046191
1527,1,5,5,3,1,1,6,0,5,1,0,1299.0,7.1693500166706,114.16909,22.30384
1528,1,5,5,2,2,1,7,0,5,1,1,1605.0,7.380879035564116,114.1741257,22.30072389
1529,0,4,1,2,1,1,1,0,5,0,0,574.0,6.352629396319567,114.1727222,22.29897802
1530,0,4,2,1,1,1,2,0,3,0,0,271.0,5.602118820879701,114.16994,22.30458
1531,1,6,3,1,1,1,9,0,1,0,0,400.0,5.991464547107982,114.1764848,22.2775548
1532,0,0,0,1,1,1,1,0,0,0,0,521.0,6.255750041753367,114.18411,22.28212
1533,0,5,6,3,1,1,4,4,1,0,0,528.0,6.269096283706261,114.144573,22.20856286
1534,1,4,3,3,2,0,8,6,2,0,0,750.0,6.620073206530356,114.23942,22.43515
1535,0,2,4,2,3,1,7,4,4,1,1,351.0,5.860786223465865,114.2729599,22.29361611
1536,1,3,2,2,1,0,3,1,3,1,0,150.0,5.0106352940962555,114.2714262,22.29309521
1537,0,4,3,2,1,0,8,3,1,0,0,760.0,6.633318433280377,114.1551256,22.28256585
1538,0,5,2,1,1,1,8,0,1,0,0,542.0,6.295266001439646,114.1310519,22.2822935
1539,0,0,0,1,1,1,0,0,1,0,0,312.0,5.7430031878094825,114.1712054,22.30764347
1540,1,1,2,1,1,1,0,0,4,0,0,317.0,5.75890177387728,114.1722565,22.30620976
1541,1,4,1,1,1,1,7,0,2,0,0,1724.0,7.452402451223638,114.17327,22.29721
1542,0,0,0,2,1,1,0,0,0,0,0,400.0,5.991464547107982,114.1284988,22.50126111
1543,0,4,5,1,2,0,4,2,1,1,1,757.0,6.6293632534374485,114.1836,22.32796
1544,1,0,0,1,1,1,0,0,0,0,0,270.0,5.598421958998375,114.18415,22.28007
1545,1,6,3,3,1,0,6,0,1,1,0,272.0,5.605802066295998,114.1795831,22.28036598
1546,1,5,2,2,1,0,6,0,1,0,0,200.0,5.298317366548036,114.1787556,22.27861813
1547,1,6,2,2,0,0,6,0,1,0,0,200.0,5.298317366548036,114.1790437,22.27821023
1548,0,0,3,1,1,1,0,0,5,0,0,428.0,6.059123195581797,114.1709002,22.2964859
1549,0,5,3,1,2,0,4,0,1,0,0,503.0,6.220590170099739,114.1483711,22.2852286
1550,0,0,0,2,1,1,3,0,0,0,0,1409.0,7.25063551189868,114.1486019,22.28151988
1551,1,3,5,3,1,1,1,0,5,0,0,340.0,5.8289456176102075,114.1723759,22.2985929
1552,1,6,5,3,2,2,7,0,4,2,1,1494.0,7.309212365692763,114.170758,22.3193741
1553,1,6,5,3,1,2,8,3,5,3,2,1356.0,7.212294468500341,114.1711433,22.3210504
1554,0,4,5,1,1,1,5,0,1,0,0,987.0,6.894670039433482,114.1704794,22.3152326
1555,0,4,2,2,1,1,5,0,1,0,1,800.0,6.684611727667927,114.172698,22.27652957
1556,0,5,2,2,1,1,4,0,2,0,0,412.0,6.021023349349527,114.172411,22.29732303
1557,1,3,2,2,1,1,3,0,5,0,0,292.0,5.676753802268282,114.1726739,22.30748245
1558,1,4,5,2,0,1,7,0,3,1,1,1256.0,7.135687347028144,114.168947,22.2984394
1559,0,4,2,2,1,1,5,0,2,0,0,713.0,6.569481420414296,114.1528858,22.28457171
1560,0,5,3,1,1,0,7,0,1,0,0,278.0,5.627621113690637,114.1267959,22.2835844
1561,0,3,4,1,1,0,3,0,1,0,0,460.0,6.131226489483141,114.21153,22.47388
1562,0,2,2,1,1,1,0,0,3,0,0,20000.0,9.903487552536127,114.1710157,22.3109155
1563,0,0,0,0,1,1,1,1,1,0,1,1066.0,6.97166860472579,113.997248,22.27024976
1564,1,2,2,1,2,0,5,0,1,1,1,192.0,5.2574953720277815,114.2117901,22.2846755
1565,1,4,2,1,1,1,6,0,0,0,0,1407.0,7.249215057114389,114.1706332,22.3140647
1566,0,1,0,2,1,1,2,3,0,0,1,4755.0,8.46695197497949,114.1109194,22.22852344
1567,1,3,3,2,2,1,5,0,0,1,1,833.0,6.725033642166843,114.1759512,22.30176
1568,0,0,0,2,1,1,1,0,0,0,0,1350.0,7.2078598714324755,114.012153,22.2955767
1569,0,0,0,1,1,1,0,0,0,0,0,555.0,6.318968113746434,114.18605,22.27987
1570,0,0,0,2,1,1,1,2,0,2,0,2790.0,7.933796874815411,114.2461072,22.33699712
1571,1,5,3,2,1,1,1,0,5,0,0,872.0,6.77078942390898,114.1713317,22.29771391
1572,0,6,5,2,3,2,10,2,1,0,1,2155.0,7.675546002537848,114.1518577,22.280756
1573,1,6,6,2,2,2,8,1,4,0,1,897.0,6.799055862058796,114.154246,22.28220015
1574,1,4,2,2,1,1,0,0,3,0,0,431.0,6.066108090103747,114.1709438,22.2968045
1575,0,1,0,2,2,1,4,4,3,0,0,2721.0,7.908754738783246,114.133678,22.28804564
1576,0,1,0,1,1,1,1,0,1,0,0,314.0,5.749392985908253,114.1754477,22.31021096
1577,1,5,1,2,1,0,4,2,2,1,0,750.0,6.620073206530356,114.160332,22.32318288
1578,1,4,4,2,1,1,8,0,3,0,0,1352.0,7.20934025660291,114.1993903,22.2912958
1579,1,3,2,1,2,1,0,0,2,0,0,444.0,6.095824562432225,114.1761061,22.31272126
1580,0,5,3,2,2,1,6,0,2,0,2,659.0,6.490723534502507,114.1687926,22.31100975
1581,0,0,0,1,1,1,1,1,2,0,0,290.0,5.66988092298052,114.038912,22.286392
1582,0,0,0,1,1,1,1,1,2,0,0,290.0,5.66988092298052,114.038912,22.286392
1583,0,0,0,1,0,1,1,1,2,0,1,480.0,6.173786103901937,114.038912,22.286392
1584,1,4,4,2,0,2,9,0,1,0,0,540.0,6.29156913955832,114.1682733,22.27594784
1585,0,3,1,1,1,1,0,0,2,0,0,441.0,6.089044875446846,114.1723503,22.29527091
1586,0,3,5,3,4,2,8,2,1,0,0,680.0,6.522092798170152,114.1480166,22.2840076
1587,0,3,1,1,1,1,0,0,2,0,0,336.0,5.817111159963204,114.17564,22.31279
1588,1,4,3,2,1,1,7,0,0,0,0,697.0,6.546785410760524,114.0017604,22.263493
1589,1,5,3,1,1,0,5,0,1,0,0,392.0,5.971261839790462,114.1848538,22.2815993
1590,0,4,2,1,1,1,0,0,1,0,0,436.0,6.077642243349034,114.1765066,22.2976058
1591,1,6,2,2,1,0,6,0,2,1,0,200.0,5.298317366548036,114.1739211,22.27865204
1592,1,6,2,3,1,0,6,0,2,1,0,211.0,5.351858133476067,114.1789999,22.27889016
1593,1,6,2,2,0,0,6,0,2,1,0,200.0,5.298317366548036,114.18111,22.27959
1594,1,6,2,2,0,0,6,0,2,1,0,200.0,5.298317366548036,114.17367,22.27942
1595,1,6,3,1,1,2,10,0,1,0,0,1100.0,7.003065458786462,114.1414379,22.28701882
1596,1,5,3,2,1,0,5,0,1,0,0,534.0,6.280395838960195,114.1848537,22.28160553
1597,1,4,3,2,2,1,5,0,1,0,0,1189.0,7.080867896690782,114.170746,22.3177564
1598,1,3,4,2,4,0,7,0,1,0,1,775.0,6.652863029353347,114.14047,22.28889
1599,0,4,3,1,0,1,8,2,1,0,0,938.0,6.843749949006225,114.1429871,22.28723505
1600,1,6,5,2,3,2,8,4,1,0,2,970.0,6.877296071497429,114.1532202,22.2839971
1601,1,6,5,2,1,1,6,2,5,1,0,1014.0,6.921658184151129,114.1525937,22.27853943
1602,1,5,2,2,0,1,8,1,4,2,0,581.0,6.364750756851911,114.1738915,22.36018215
1603,1,3,2,2,1,0,5,0,1,0,0,192.0,5.2574953720277815,114.156817,22.338278
1604,1,6,3,1,2,1,9,0,2,0,0,2379.0,7.774435510302958,114.1735447,22.3008852
1605,0,4,5,2,1,1,3,1,0,0,0,1492.0,7.307872780763706,114.2603456,22.30881831
1606,0,6,5,2,1,0,9,0,2,0,0,347.0,5.849324779946859,114.1535236,22.28084011
1607,1,6,2,3,1,0,6,0,2,1,0,301.0,5.707110264748875,114.17243,22.27753
1608,1,6,1,3,0,0,6,0,2,1,0,237.0,5.4680601411351315,114.17406,22.27718
1609,1,6,2,3,0,0,6,0,2,1,0,211.0,5.351858133476067,114.1738439,22.2778099
1610,1,5,2,1,1,2,5,3,2,1,0,1395.0,7.240649694255466,114.15035,22.28278
1611,1,6,4,2,2,1,7,2,4,1,0,939.0,6.844815479208263,114.1706217,22.29861071
1612,0,6,5,1,2,0,9,2,0,0,2,3200.0,8.070906088787819,114.0115148,22.30364436
1613,0,2,1,2,1,1,1,0,3,0,0,700.0,6.551080335043404,114.1860913,22.2813583
1614,0,5,3,2,3,0,5,5,3,1,0,1058.0,6.964135612418245,114.1983231,22.3267402
1615,0,0,0,1,1,1,1,0,2,0,1,463.0,6.137727054086234,114.0283905,22.21175781
1616,1,5,5,2,1,1,2,0,5,0,0,729.0,6.591673732008658,114.1744197,22.29891827
1617,1,2,3,1,1,1,9,0,1,0,2,850.0,6.745236349484363,114.1513263,22.2841794
1618,0,3,0,1,1,1,0,0,2,0,0,444.0,6.095824562432225,114.17296,22.31626
1619,0,5,5,2,1,1,5,0,1,0,0,1537.0,7.337587743538596,114.0298431,22.21254206
1620,1,5,6,1,1,2,11,6,3,3,1,9184.0,9.125218118559348,114.14547,22.28229
1621,1,5,2,2,1,1,7,1,2,0,0,1058.0,6.964135612418245,114.2004348,22.3289827
1622,0,4,3,1,1,1,5,0,3,1,0,553.0,6.315358001522335,114.15052,22.28497
1623,0,0,0,2,1,1,1,0,2,0,0,2515.0,7.83002808253384,114.17228,22.29893
1624,1,6,5,3,1,2,7,6,2,2,1,551.0,6.311734809152915,114.2694308,22.29388127
1625,1,6,5,3,1,2,7,3,3,3,1,666.0,6.501289670540389,114.2687281,22.29591859
1626,0,4,5,2,1,1,6,0,1,0,0,207.0,5.332718793265369,114.1669637,22.30703213
1627,0,0,0,0,0,0,0,0,0,0,0,250.0,5.521460917862246,114.1520667,22.28366778
1628,1,2,3,1,2,0,8,3,1,0,0,966.0,6.873163834212518,114.1433354,22.28517662
1629,0,2,1,2,1,0,0,1,1,1,0,800.0,6.684611727667927,114.1912099,22.2784562
1630,0,5,5,0,2,1,8,5,2,0,1,900.0,6.802394763324311,114.10997,22.22752179
1631,1,3,2,1,1,1,0,0,3,0,0,292.0,5.676753802268282,114.174512,22.314377
1632,0,2,2,1,1,1,3,0,0,0,3,1500.0,7.313220387090301,114.1507863,22.2812731
1633,1,4,1,1,1,1,3,0,2,0,0,424.0,6.049733455231958,114.1867477,22.28005092
1634,1,4,2,1,1,1,3,0,2,0,0,424.0,6.049733455231958,114.18545,22.28008
1635,1,3,2,1,1,1,0,0,3,0,0,338.0,5.823045895483019,114.16896,22.31604
1636,1,3,3,1,1,1,0,0,3,0,0,292.0,5.676753802268282,114.173496,22.31377568
1637,0,0,0,2,1,1,1,1,0,1,0,1120.0,7.02108396428914,114.1420078,22.2850522
1638,1,3,2,2,1,1,7,2,0,1,0,990.0,6.897704943128636,114.2725783,22.2936102
1639,1,5,3,1,2,1,8,0,2,0,0,475.0,6.163314804034641,114.1753716,22.30230036
1640,0,0,0,1,1,1,0,0,3,0,0,475.0,6.163314804034641,114.1706419,22.3198502
1641,1,4,3,3,1,0,0,0,3,1,0,247.0,5.5093883366279774,114.1725537,22.30442221
1642,0,1,0,2,1,0,2,0,3,0,0,481.0,6.175867270105761,114.13796,22.28521
1643,1,3,1,1,1,1,0,0,0,0,0,360.0,5.886104031450156,114.1736638,22.31293744
1644,0,4,3,2,2,1,7,0,2,0,1,736.0,6.601230118728877,114.16947,22.31242
1645,1,2,3,1,1,0,7,0,0,0,0,381.0,5.942799375126701,114.1480458,22.28659609
1646,0,1,2,2,1,0,3,1,2,0,0,125.0,4.8283137373023015,114.1988295,22.29265258
1647,1,6,3,3,1,1,10,4,0,1,0,1317.0,7.183111701743281,114.15225,22.28469
1648,0,0,0,1,1,1,0,0,0,0,0,451.0,6.111467339502679,114.1861993,22.28191276
1649,0,0,0,1,1,1,0,0,0,0,0,486.0,6.186208623900494,114.1845931,22.28210787
1650,0,0,0,1,1,1,1,0,0,0,0,647.0,6.472346294500901,114.1850502,22.28204731
1651,1,5,3,1,2,1,8,0,2,0,0,336.0,5.817111159963204,114.1775725,22.30108973
1652,0,0,0,1,0,1,1,1,1,0,0,1005.0,6.912742820493176,114.1849828,22.30237062
1653,1,5,3,1,2,1,8,0,1,0,0,1302.0,7.171656822768514,114.17724,22.30117
1654,1,6,2,2,1,1,9,1,2,0,0,882.0,6.782192056006791,114.1467687,22.2846304
1655,0,5,5,2,0,1,7,0,5,0,0,1015.0,6.922643891475888,114.1731575,22.29912789
1656,1,5,2,2,1,0,5,0,1,0,0,186.0,5.225746673713202,114.177864,22.27635349
1657,1,5,3,1,2,1,8,0,2,0,0,234.0,5.455321115357702,114.17718,22.30254
1658,0,0,0,1,1,1,0,0,4,0,0,334.0,5.811140992976701,114.1851215,22.27659006
1659,0,0,0,1,1,1,0,0,1,0,0,700.0,6.551080335043404,114.18052,22.31757
1660,1,5,3,2,1,1,7,0,1,1,0,280.0,5.634789603169249,114.1629623,22.3195637
1661,1,4,2,2,1,0,1,0,1,0,0,202.0,5.308267697401205,114.1602966,22.3211161
1662,1,4,2,2,1,1,2,0,4,0,0,793.0,6.675823221634848,114.17451,22.2973
1663,0,0,0,2,1,1,1,0,4,0,0,343.0,5.8377304471659395,114.1851867,22.27661006
1664,1,5,5,1,1,2,9,0,0,0,1,1183.0,7.075808863978387,114.1507069,22.28343035
1665,0,5,5,3,2,1,8,0,4,1,0,1141.0,7.039660349862076,114.1711995,22.29793835
1666,0,3,3,1,1,1,6,0,1,0,0,793.0,6.675823221634848,114.1531611,22.2855428
1667,0,0,0,1,1,1,0,0,3,0,0,271.0,5.602118820879701,114.1851867,22.27661006
1668,1,3,2,2,1,1,3,0,0,0,0,522.0,6.257667587882639,114.18685,22.2803
1669,1,1,2,2,1,1,2,0,0,0,0,522.0,6.257667587882639,114.186913,22.28014757
1670,0,0,0,1,1,1,0,0,4,0,0,276.0,5.62040086571715,114.1849721,22.27645307
1671,0,1,0,1,1,1,1,0,2,0,0,281.0,5.638354669333745,114.171173,22.3190692
1672,0,0,0,1,1,1,0,0,4,0,0,295.0,5.68697535633982,114.1851867,22.27661006
1673,0,0,0,1,1,1,0,0,4,0,0,295.0,5.68697535633982,114.1849721,22.27645307
1674,0,0,0,1,1,1,0,0,3,0,0,338.0,5.823045895483019,114.1851867,22.27661006
1675,0,0,0,1,1,1,0,0,4,0,0,338.0,5.823045895483019,114.1851867,22.27661006
1676,0,0,0,1,1,1,0,0,4,0,0,348.0,5.8522024797744745,114.1851867,22.27661006
1677,1,3,3,2,2,0,3,1,3,1,0,270.0,5.598421958998375,114.2692107,22.29836916
1678,1,2,2,2,2,0,3,1,2,1,0,270.0,5.598421958998375,114.2731,22.29305
1679,0,5,3,1,2,0,9,2,1,0,1,702.0,6.553933404025811,114.1504545,22.2835826
1680,0,0,0,1,1,1,4,0,1,0,0,2853.0,7.9561263512135,114.1504505,22.28579588
1681,0,4,3,1,0,0,4,0,1,0,0,1164.0,7.059617628291383,114.01254,22.29573
1682,0,4,5,2,1,1,6,0,1,0,0,207.0,5.332718793265369,114.1667682,22.30900141
1683,0,0,1,1,1,0,1,0,0,0,0,150.0,5.0106352940962555,114.18061,22.31781
1684,0,5,5,2,2,0,9,3,1,2,1,165.0,5.10594547390058,114.1793278,22.43966797
1685,0,5,2,2,1,0,6,0,3,0,1,178.0,5.181783550292085,114.17973,22.2782
1686,1,5,2,2,1,0,6,0,1,0,0,178.0,5.181783550292085,114.1810881,22.28028889
1687,1,6,2,3,1,0,6,0,3,1,0,178.0,5.181783550292085,114.1805515,22.2796662
1688,1,6,2,3,1,0,6,0,1,1,0,251.0,5.5254529391317835,114.1807668,22.2796274
1689,0,5,1,2,1,0,6,0,0,0,1,282.0,5.641907070938114,114.1805515,22.2796662
1690,1,6,2,3,1,0,6,0,0,1,0,215.0,5.3706380281276624,114.1809479,22.27965844
1691,0,5,2,2,1,0,6,0,3,0,1,251.0,5.5254529391317835,114.1798467,22.27855994
1692,1,5,2,3,1,0,6,0,3,0,0,170.0,5.135798437050262,114.1777522,22.27652157
1693,1,5,2,3,1,0,6,0,1,0,0,178.0,5.181783550292085,114.17757,22.2767
1694,1,5,2,3,1,0,7,0,1,0,0,172.0,5.147494476813453,114.1809787,22.27973046
1695,1,6,2,2,1,1,7,0,0,0,0,1103.0,7.005789019253503,114.1744445,22.27939649
1696,1,5,2,3,1,1,6,0,1,0,0,251.0,5.5254529391317835,114.1808853,22.27976997
1697,1,5,2,3,0,0,7,0,0,0,0,173.0,5.153291594497779,114.1811287,22.27978125
1698,1,6,2,2,2,1,7,0,1,0,0,188.0,5.236441962829949,114.1724937,22.27800628
1699,1,6,2,2,1,0,7,0,1,0,0,258.0,5.552959584921617,114.1741574,22.27934667
1700,1,6,2,3,1,0,6,0,3,1,0,263.0,5.572154032177765,114.17252,22.2775
1701,1,6,2,2,1,0,6,0,1,1,0,174.0,5.159055299214529,114.1731071,22.27830137
1702,1,6,2,2,1,0,6,0,1,1,0,206.0,5.327876168789581,114.17285,22.27696
1703,1,6,2,2,1,0,6,0,1,1,0,251.0,5.5254529391317835,114.1716073,22.27691256
1704,1,6,2,3,0,0,6,0,1,1,0,206.0,5.327876168789581,114.172139,22.27867555
1705,1,6,2,2,0,0,6,0,2,1,0,170.0,5.135798437050262,114.1725445,22.27939596
1706,1,6,2,2,0,0,6,0,1,1,0,184.0,5.214935757608986,114.1719135,22.27810242
1707,1,6,2,2,1,0,6,0,1,1,0,227.0,5.424950017481403,114.1722358,22.27898663
1708,1,6,2,2,1,0,6,0,1,1,0,192.0,5.2574953720277815,114.17225,22.27916
1709,0,4,4,1,1,1,0,0,0,0,0,320.0,5.768320995793772,114.18563,22.28032
1710,0,5,3,2,0,1,0,0,3,0,0,352.0,5.863631175598097,114.1723097,22.29725665
1711,0,0,0,1,1,1,0,0,3,0,0,276.0,5.62040086571715,114.1849721,22.27645307
1712,0,0,0,1,1,1,0,0,4,0,0,271.0,5.602118820879701,114.1851867,22.27661006
1713,0,4,3,1,1,0,6,4,3,0,1,597.0,6.391917113392602,114.143305,22.28902793
1714,0,5,3,2,1,1,9,0,0,0,0,600.0,6.396929655216146,114.1499549,22.28028221
1715,1,3,2,2,1,0,1,2,1,1,0,292.0,5.676753802268282,114.2032221,22.34035506
1716,1,5,3,2,2,1,8,2,2,0,0,990.0,6.897704943128636,114.151038,22.28337955
1717,0,0,0,2,1,1,1,0,3,0,0,391.0,5.968707559985366,114.1851867,22.27661006
1718,1,6,5,3,3,0,5,1,1,1,1,1080.0,6.984716320118266,114.19466,22.39375
1719,1,2,2,1,1,0,4,0,1,0,0,192.0,5.2574953720277815,114.1668786,22.3079307
1720,0,0,0,2,1,1,1,0,3,0,0,392.0,5.971261839790462,114.1849721,22.27645307
1721,0,0,0,2,1,1,1,0,3,0,0,414.0,6.025865973825314,114.1849721,22.27645307
1722,0,4,3,2,1,1,3,0,1,0,0,648.0,6.473890696352274,114.19535,22.29232
1723,1,6,3,1,1,0,7,0,2,0,0,980.0,6.887552571664617,114.1482782,22.2837607
1724,1,5,5,1,2,1,6,0,2,0,1,1004.0,6.911747300251674,114.1483938,22.2856855
1725,1,2,3,1,1,1,8,0,1,0,0,320.0,5.768320995793772,114.18369,22.27611
1726,0,0,1,1,1,0,1,0,0,0,0,127.0,4.844187086458591,114.170369,22.31251001
1727,0,5,2,2,1,1,7,0,0,0,0,1038.0,6.945051063725834,114.1718885,22.27769014
1728,0,0,0,2,1,1,1,3,1,1,1,343.0,5.8377304471659395,114.23606,22.2921
1729,1,6,3,3,1,0,6,0,2,1,0,215.0,5.3706380281276624,114.17648,22.27936
1730,1,6,3,3,2,1,7,0,3,1,0,245.0,5.501258210544727,114.17706,22.27636
1731,1,6,5,2,1,0,10,0,1,0,1,836.0,6.728628613084702,114.1757494,22.27545738
1732,0,6,5,1,2,1,5,4,1,0,0,950.0,6.856461984594587,114.0295697,22.21271033
1733,1,3,3,1,2,1,3,0,0,1,1,863.0,6.760414691083428,114.1760065,22.30189229
1734,1,6,3,2,0,1,3,0,1,0,0,638.0,6.45833828334479,114.1926353,22.2828258
1735,1,4,1,2,0,1,6,0,1,1,0,1900.0,7.549609165154532,114.17347,22.29465
1736,0,5,5,2,2,1,5,0,0,0,1,3150.0,8.055157731819678,114.175523,22.27688357
1737,1,6,2,3,1,0,7,0,1,1,0,272.0,5.605802066295998,114.17617,22.27752
1738,1,6,2,2,1,0,7,0,2,1,0,264.0,5.575949103146316,114.17802,22.27932
1739,0,4,2,2,1,0,7,0,2,0,1,158.0,5.062595033026967,114.1760109,22.27793988
1740,1,6,2,2,1,0,7,0,2,1,0,251.0,5.5254529391317835,114.17736,22.27922
1741,1,6,2,2,1,0,7,0,2,1,0,215.0,5.3706380281276624,114.1772052,22.27720404
1742,1,6,2,3,1,0,6,0,2,1,0,235.0,5.459585514144159,114.1777683,22.27883633
1743,0,5,2,2,1,0,6,0,3,0,1,285.0,5.652489180268651,114.17613,22.27841
1744,1,5,2,2,1,0,6,0,2,1,0,1118.0,7.0192966537150445,114.1766987,22.27673661
1745,1,5,2,2,1,0,6,0,0,1,0,1118.0,7.0192966537150445,114.1762804,22.27886218
1746,1,6,2,3,2,0,6,0,1,1,0,188.0,5.236441962829949,114.176344,22.27850236
1747,0,5,2,2,1,0,6,0,0,0,1,258.0,5.552959584921617,114.17821,22.27743
1748,1,6,2,3,1,0,6,0,3,1,0,259.0,5.556828061699537,114.17792,22.27691
1749,0,4,4,1,2,1,4,0,1,0,0,945.0,6.851184927493743,114.170549,22.3115811
1750,1,4,2,1,1,0,5,0,3,0,1,272.0,5.605802066295998,114.1724068,22.2989937
1751,0,4,3,1,1,1,5,0,0,0,0,880.0,6.779921907472252,114.16779,22.27663
1752,0,3,5,2,1,1,7,4,2,0,1,333.0,5.808142489980444,114.11478,22.22374
1753,0,0,0,1,1,0,1,1,0,0,0,900.0,6.802394763324311,114.1156934,22.22817034
1754,0,3,2,1,1,1,4,0,0,0,1,658.0,6.489204931325317,114.1721302,22.27810597
1755,1,3,3,2,2,0,6,0,1,0,0,300.0,5.703782474656201,114.1619329,22.3204558
1756,1,3,2,1,1,1,6,0,0,0,0,1152.0,7.049254841255837,114.1714377,22.31110948
1757,1,6,5,3,1,1,10,4,5,1,1,930.0,6.835184586147301,114.1506815,22.28434655
1758,0,5,3,2,2,1,8,0,2,0,2,729.0,6.591673732008658,114.1658725,22.32395013
1759,1,6,5,1,3,2,10,0,3,0,0,1161.0,7.057036981697891,114.1769422,22.27823843
1760,1,6,5,2,1,1,1,0,4,0,1,528.0,6.269096283706261,114.1753096,22.2982093
1761,0,5,5,3,2,1,7,0,4,1,0,1399.0,7.243512974665482,114.170895,22.29793812
1762,1,3,2,1,1,1,1,0,3,0,0,1104.0,7.00669522683704,114.1757268,22.29688824
1763,0,0,0,0,0,0,0,0,1,0,0,220.0,5.393627546352362,114.15413,22.28552
1764,0,6,2,2,2,1,8,0,1,0,0,1170.0,7.064759027791802,114.1494895,22.2843971
1765,0,0,0,1,1,1,1,0,0,0,0,700.0,6.551080335043404,114.2063583,22.21814285
1766,1,3,2,2,1,0,1,2,1,1,0,292.0,5.676753802268282,114.202312,22.340704
1767,0,5,3,2,0,1,1,0,3,1,0,416.0,6.030685260261263,114.17254,22.29771
1768,0,0,1,1,1,1,1,0,4,0,0,302.0,5.71042701737487,114.17297,22.2981
1769,1,3,2,1,1,1,0,0,3,0,0,324.0,5.780743515792329,114.174664,22.31433
1770,0,4,4,1,1,0,3,0,1,0,0,523.0,6.259581464064923,114.1752051,22.3178772
1771,0,0,1,2,1,0,4,0,3,0,0,303.0,5.713732805509369,114.17315,22.30208
1772,1,5,2,1,0,1,1,1,1,0,0,929.0,6.834108738813838,114.1754891,22.2980023
